         Dat/Zeit;  Wind;Rotor;Leistung;Azimut;   Prod. 1;   Prod. 2;BtrStd 1;BtrStd 2;Gen1-;Lager;Außen;GetrT; Status;Spann;Spann;Spann;Strom-;Strom-;Strom-;CosPh;    Abgabe;     Bezug;  KH-Zähl1;  KH-Zähl2;  KH-DigiE;  KH-DigiI;  KH-Ana-1;  KH-Ana-2;  KH-Ana-3;  KH-Ana-4
03.03.2016, 11:10;7;16;535,1;177;33970977;1778260;49811;45607;22,9;60,8;6;45;0;395,7;395,4;394,7;470,6;471,2;463,9;0,961;0;0;0;0;0;0;0;0;0;0
03.03.2016, 11:20;6,2;16;365,4;188;33971046;1778260;49811;45607;22,4;59,2;6;44,7;0;395,2;395,2;394,2;317,3;316,5;312,2;0,947;0;0;0;0;0;0;0;0;0;0
03.03.2016, 11:30;5,9;16;243,4;198,5;33971095;1778260;49812;45607;22,3;60,3;6;45,1;0;395,1;394,8;394;221,2;219,5;216,4;0,925;0;0;0;0;0;0;0;0;0;0
03.03.2016, 11:40;5,9;16;311;204,3;33971149;1778260;49812;45607;22;59,9;6;46;0;395,5;395,4;394,5;269,3;267,6;263,3;0,984;0;0;0;0;0;0;0;0;0;0
03.03.2016, 11:50;6,7;16;501,9;201,8;33971236;1778260;49812;45607;22,3;62,9;6;46,6;0;396,1;395,9;395;412,3;412,3;405,6;1,006;0;0;0;0;0;0;0;0;0;0
03.03.2016, 12:00;6,3;16;423,7;201,8;33971298;1778260;49812;45607;22,3;63;6;47,5;0;395,8;395,4;394,6;365,3;365,5;359,2;0,987;0;0;0;0;0;0;0;0;0;0
03.03.2016, 12:10;5,6;16;199;206;33971346;1778260;49812;45607;21,8;61,1;6;48;0;395;394,9;393,5;196,8;196,4;194,2;0,751;0;0;0;0;0;0;0;0;0;0
03.03.2016, 12:20;5,5;13,9;267,1;203,5;33971347;1778262;49812;45607;21;58,6;6;48;0;394,9;394,6;392,9;289,7;293,1;291,9;0,694;147;0;0;0;0;0;0;0;0;0
03.03.2016, 12:30;5,5;13,7;274,7;203,3;33971350;1778269;49812;45607;21;58,4;6;48;0;394,9;394,6;392,9;300,1;303,9;302,8;0,688;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 12:40;5,5;13,7;274,7;203,3;33971350;1778269;49812;45607;21;58,4;6;48;0;394,9;394,6;392,9;300,1;303,9;302,8;0,688;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 12:50;5,5;13,7;274,7;203,3;33971350;1778269;49812;45607;21;58,4;6;48;0;394,9;394,6;392,9;300,1;303,9;302,8;0,688;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 13:00;5,5;13,7;274,7;203,3;33971350;1778269;49812;45607;21;58,4;6;48;0;394,9;394,6;392,9;300,1;303,9;302,8;0,688;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 13:10;5,5;13,7;274,7;203,3;33971350;1778269;49812;45607;21;58,4;6;48;0;394,9;394,6;392,9;300,1;303,9;302,8;0,688;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 13:20;5,5;13,7;274,7;203,3;33971350;1778269;49812;45607;21;58,4;6;48;0;394,9;394,6;392,9;300,1;303,9;302,8;0,688;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 13:30;4;11,3;146;213,8;33971414;1778302;49812;45607;15,7;52,9;6;45,7;0;395,2;395;393,4;160,5;162,4;162,3;0,465;0;0;0;0;0;0;0;0;0;0
03.03.2016, 13:40;3,4;9,9;49,9;233,2;33971414;1778313;49812;45608;10;48,4;5,3;43;0;396,2;396,2;395,1;42,5;56,5;54,2;0,569;0;0;0;0;0;0;0;0;0;0
03.03.2016, 13:50;3,5;10;54,5;219,8;33971414;1778321;49812;45608;10;47,5;5;42,4;0;395,3;395,6;394,2;41,2;57,2;49,7;0,841;0;0;0;0;0;0;0;0;0;0
03.03.2016, 14:00;4,2;10;151,3;204,5;33971414;1778347;49812;45608;10,5;50;4,5;42;0;396,5;396,1;394,7;138,8;114,4;121;1,022;0;0;0;0;0;0;0;0;0;0
03.03.2016, 14:10;4,1;10;105,4;213;33971414;1778363;49812;45608;10,9;49,3;4;42;0;396,9;396,5;394,9;106;74,5;88,2;1,009;0;0;0;0;0;0;0;0;0;0
03.03.2016, 14:20;3,8;10;85,6;213,1;33971414;1778381;49812;45608;11;49,4;4,4;42;0;396,8;396,5;395;90,9;59;72;0,997;0;0;0;0;0;0;0;0;0;0
03.03.2016, 14:30;3,7;10;76,6;213,1;33971414;1778392;49812;45608;11;48,6;4,9;42;0;396,9;396,1;394,8;79,7;51,1;60,4;1,03;0;0;0;0;0;0;0;0;0;0
03.03.2016, 14:40;3,2;10;56,9;214,1;33971414;1778403;49812;45609;10,4;48,2;5;41,2;0;397,1;396,8;395;67,9;43,5;47,1;0,883;0;0;0;0;0;0;0;0;0;0
03.03.2016, 14:50;4,4;10;146,9;212;33971414;1778426;49812;45609;10,4;49,3;5;41;0;397,1;396,8;395;141,7;108,8;126,2;0,995;0;0;0;0;0;0;0;0;0;0
03.03.2016, 15:00;3,8;10;104,7;210,1;33971414;1778442;49812;45609;10,9;49,4;5;41;0;397,2;396,9;395,4;108,3;74,9;90,6;0,99;0;0;0;0;0;0;0;0;0;0
03.03.2016, 15:10;3,5;10;58;210;33971414;1778452;49812;45609;10,8;47,5;5,2;41;0;396,8;396,7;395,2;70,4;46,5;49,2;0,798;0;0;0;0;0;0;0;0;0;0
03.03.2016, 15:20;3,6;10;79,5;211,7;33971414;1778464;49812;45609;10,6;48,2;5,9;41;0;396,4;396;394,3;87;56,2;67,7;0,974;0;0;0;0;0;0;0;0;0;0
03.03.2016, 15:30;2,9;10;28,1;220,3;33971414;1778470;49812;45610;10;47;6;40;0;396;395,6;394;49;30,8;27,4;0,631;0;0;0;0;0;0;0;0;0;0
03.03.2016, 15:40;3,1;10;45,7;218;33971414;1778476;49812;45610;10;46,8;6;40;0;396,1;395,8;394,1;58,5;33,4;37;0,907;0;0;0;0;0;0;0;0;0;0
03.03.2016, 15:50;2,7;10;-0,9;211,3;33971414;1778476;49812;45610;10;45,8;6;39,8;0;396,5;396,1;394,5;35,1;30,4;12,4;0;0;0;0;0;0;0;0;0;0;0
03.03.2016, 16:00;3;10;26,3;205,6;33971414;1778481;49812;45610;10;46,6;6;39,8;0;396,4;396,4;394,7;50,3;29,4;27,4;0,594;0;0;0;0;0;0;0;0;0;0
03.03.2016, 16:10;1,9;9,5;-3,2;206,4;33971414;1778481;49812;45610;10;46,7;6;41;0;396,2;396;394,7;20,8;19,4;7,6;0;0;0;0;0;0;0;0;0;0;0
03.03.2016, 16:20;2;9,5;-1,5;196;33971414;1778481;49812;45610;8,5;46,4;6;41,1;0;395,6;395,7;394,6;5;4,4;2,5;0;0;0;0;0;0;0;0;0;0;0
03.03.2016, 16:30;2,4;9,4;-0,3;195,8;33971414;1778481;49812;45610;8,1;46,6;6;41,8;0;395,6;395,7;394,6;2,6;2,2;1,3;0,037;0;0;0;0;0;0;0;0;0;0
03.03.2016, 16:40;2,3;10;13;190,4;33971414;1778481;49812;45610;7,3;47;6;42;0;396,3;396,3;394,6;13;14,7;14,7;0,778;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 16:50;2,3;10;13;190,4;33971414;1778481;49812;45610;7,3;47;6;42;0;396,3;396,3;394,6;13;14,7;14,7;0,778;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 17:00;2,3;10;13;190,4;33971414;1778481;49812;45610;7,3;47;6;42;0;396,3;396,3;394,6;13;14,7;14,7;0,778;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 17:10;2,3;10;13;190,4;33971414;1778481;49812;45610;7,3;47;6;42;0;396,3;396,3;394,6;13;14,7;14,7;0,778;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 17:20;2,3;10;13;190,4;33971414;1778481;49812;45610;7,3;47;6;42;0;396,3;396,3;394,6;13;14,7;14,7;0,778;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 17:30;2,3;10;13;190,4;33971414;1778481;49812;45610;7,3;47;6;42;0;396,3;396,3;394,6;13;14,7;14,7;0,778;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 17:40;2,3;10;13;190,4;33971414;1778481;49812;45610;7,3;47;6;42;0;396,3;396,3;394,6;13;14,7;14,7;0,778;1198;21;0;0;0;0;0;0;0;0
03.03.2016, 17:50;2,6;10;28,9;192,8;33971414;1778506;49812;45611;8,3;48,8;6;43,8;0;395,9;396;394,6;23;31,4;27,1;0,887;0;0;0;0;0;0;0;0;0;0
03.03.2016, 18:00;3;10;39,4;194,2;33971414;1778512;49812;45611;9;50;6;45;0;394,7;395,1;394;24,7;38;32;1,1;0;0;0;0;0;0;0;0;0;0
03.03.2016, 18:10;2,6;10;29,1;187;33971414;1778516;49812;45611;9;50;6;45;0;394,1;394,8;393,3;20,1;32,8;27,7;0,937;0;0;0;0;0;0;0;0;0;0
03.03.2016, 18:20;2,8;10;32,3;189;33971414;1778523;49812;45612;10;49,1;6;44,8;0;394,1;394,4;393,1;24,7;38;31,1;0,909;0;0;0;0;0;0;0;0;0;0
03.03.2016, 18:30;2,8;10;31,8;192,1;33971414;1778528;49812;45612;10;48,4;6;43,7;0;393,9;394,1;393;24,7;37,1;31,7;0,911;0;0;0;0;0;0;0;0;0;0
03.03.2016, 18:40;3,2;10;52,1;197,4;33971414;1778536;49812;45612;9,7;48,1;6;43;0;393,9;394,1;393;37,3;49,7;42,4;1,037;0;0;0;0;0;0;0;0;0;0
03.03.2016, 18:50;3,4;10;51,2;191,5;33971414;1778544;49812;45612;9,9;48;6;42,1;0;394;394,3;393;36,9;50,2;41,8;1,024;0;0;0;0;0;0;0;0;0;0
03.03.2016, 19:00;3,5;10;69,2;187,2;33971414;1778556;49812;45612;10;48,1;6;42;0;394,4;394,4;393,1;54,9;67,1;59,2;0,983;0;0;0;0;0;0;0;0;0;0
03.03.2016, 19:10;4,3;10;125,9;187,9;33971414;1778575;49812;45612;10;49,1;6;42;0;394,9;394,9;393,5;100,8;113,2;103,1;1,005;0;0;0;0;0;0;0;0;0;0
03.03.2016, 19:20;4,4;10;135,8;196,9;33971414;1778599;49812;45613;10,5;49,5;6;42;0;395,5;395,8;394,5;102,7;115,4;104,9;1,066;0;0;0;0;0;0;0;0;0;0
03.03.2016, 19:30;4,1;10;116,7;213,4;33971414;1778617;49812;45613;10,9;49,1;6;41,8;0;395,1;395,4;394,3;88,4;101;91,2;1,067;0;0;0;0;0;0;0;0;0;0
03.03.2016, 19:40;4,2;10;137,1;223;33971414;1778639;49812;45613;11;49,5;6;41;0;395,5;395,7;394,5;107,4;119,9;109;1,042;0;0;0;0;0;0;0;0;0;0
03.03.2016, 19:50;4,2;10;130,4;227,8;33971414;1778663;49812;45613;11;49,7;5,8;41;0;396;396;394,7;102;114,7;103,6;1,03;0;0;0;0;0;0;0;0;0;0
03.03.2016, 20:00;4,2;10;136;230,8;33971414;1778683;49812;45613;11;49,6;5;41;0;396,5;396,5;395,2;106,2;119,3;107,9;1,034;0;0;0;0;0;0;0;0;0;0
03.03.2016, 20:10;4,7;10;184,4;236,6;33971414;1778715;49812;45613;11,4;50,2;5;41;0;397;397,2;396,1;149,5;162,9;151,9;0,998;0;0;0;0;0;0;0;0;0;0
03.03.2016, 20:20;4;10;122,3;249,2;33971414;1778734;49812;45614;11,9;49,6;5;41;0;396,5;396,5;395,2;96,9;109,7;101,1;1,017;0;0;0;0;0;0;0;0;0;0
03.03.2016, 20:30;3,5;10;60,8;252,3;33971414;1778744;49812;45614;11,5;47,9;5;41;0;395,8;396;394,8;44,4;57,5;49,8;1,033;0;0;0;0;0;0;0;0;0;0
03.03.2016, 20:40;2,8;10;28,8;256,1;33971414;1778749;49812;45614;11;46,6;5;40,1;0;395,8;395,8;394,8;22,3;34,1;30,4;0,718;0;0;0;0;0;0;0;0;0;0
03.03.2016, 20:50;3;10;30,1;249,7;33971414;1778755;49812;45614;10,1;46;5;40;0;396;396,1;394,5;21,4;35,6;29,5;0,915;0;0;0;0;0;0;0;0;0;0
03.03.2016, 21:00;2,8;10;39,8;249,7;33971414;1778762;49812;45614;10;46;5;39,6;0;396,5;396,7;395,7;29,4;42,5;37,1;0,929;0;0;0;0;0;0;0;0;0;0
03.03.2016, 21:10;3,3;10;60,6;249,7;33971414;1778771;49812;45614;10;47,3;5;40;0;397;397;395,9;43,6;56,9;49,5;1,024;0;0;0;0;0;0;0;0;0;0
03.03.2016, 21:20;3,5;10;70,2;246,5;33971414;1778784;49812;45615;10;48,2;5;41,1;0;397,2;397,4;396,2;53,6;66,4;58,3;1,015;0;0;0;0;0;0;0;0;0;0
03.03.2016, 21:30;4,2;10;121,5;239,7;33971414;1778802;49812;45615;10;50,1;5;42;0;397,8;397,6;396,6;97,2;110,1;98,9;0,999;0;0;0;0;0;0;0;0;0;0
03.03.2016, 21:40;4,1;10;115,9;240,4;33971414;1778823;49812;45615;10;51;4,4;43;0;398;398;396,5;92,3;105,4;94,6;1;0;0;0;0;0;0;0;0;0;0
03.03.2016, 21:50;4,1;10;120,7;238,9;33971414;1778844;49812;45615;10;51,7;4;43,7;0;398;398;396,4;96,3;109,7;98,4;0,999;0;0;0;0;0;0;0;0;0;0
03.03.2016, 22:00;3,6;10;83,1;236,5;33971414;1778857;49812;45615;10;51,4;4;43,9;0;397,8;398;396,7;62,8;76,5;67;1,022;0;0;0;0;0;0;0;0;0;0
03.03.2016, 22:10;3,7;10;94,4;231,1;33971414;1778874;49812;45615;10;51,7;4;44,5;0;398,1;398,2;397;69,6;83,6;73,5;1,053;0;0;0;0;0;0;0;0;0;0
03.03.2016, 22:20;4,2;10;136,8;233,4;33971414;1778895;49812;45616;10;52,5;4;44,9;0;398,1;398,4;397;107;120,4;108,6;1,027;0;0;0;0;0;0;0;0;0;0
03.03.2016, 22:30;4,4;10;154,6;234,1;33971414;1778923;49812;45616;10;52,7;4;45,2;0;398,4;398,7;397,5;126,1;139,4;128,2;0,987;0;0;0;0;0;0;0;0;0;0
03.03.2016, 22:40;4,4;10;134,5;234,7;33971414;1778947;49812;45616;10;51,6;4;44,3;0;398,6;398,7;397,4;108,9;122,2;110,5;0,99;0;0;0;0;0;0;0;0;0;0
03.03.2016, 22:50;4,7;10;179,2;229,4;33971414;1778975;49812;45616;10;51,9;4;44;0;399;399;397,9;143,2;157,4;145,5;1,009;0;0;0;0;0;0;0;0;0;0
03.03.2016, 23:00;5,1;10;237,9;229;33971414;1779010;49812;45616;11,1;52,1;4;43,5;0;399,5;399,1;398;191,6;206;194,5;1,008;0;0;0;0;0;0;0;0;0;0
03.03.2016, 23:10;5,3;10;250,2;230,2;33971414;1779054;49812;45616;12,7;53;4;43;0;399,7;400;398,6;201,3;215,3;203,5;1,009;0;0;0;0;0;0;0;0;0;0
03.03.2016, 23:20;4,9;10;209,7;227,4;33971414;1779091;49812;45617;14;52,8;4;43;0;400;399,8;399;162,7;177,5;166,4;1,037;0;0;0;0;0;0;0;0;0;0
03.03.2016, 23:30;4,5;10;169,9;216,6;33971414;1779120;49812;45617;13,9;52;4;43;0;400;399,9;399;132,4;147;138,5;1,018;0;0;0;0;0;0;0;0;0;0
03.03.2016, 23:40;5;10;214,3;214,8;33971414;1779153;49812;45617;13;52;4;43;0;400,5;401,3;399,5;169,6;183,9;172,1;1,017;0;0;0;0;0;0;0;0;0;0
03.03.2016, 23:50;5,5;10;274,7;212,6;33971414;1779199;49812;45617;13,5;52,7;4;43;0;401;401;399,9;228,2;242,9;229,5;0,98;0;0;0;0;0;0;0;0;0;0
04.03.2016, 00:00;5,6;10;319,2;209;33971414;1779249;49812;45617;15,5;53,7;4;43;0;401,1;400,9;399,6;260,5;275,8;263,4;0,995;0;0;0;0;0;0;0;0;0;0
04.03.2016, 00:10;5,3;10;245,5;207,7;33971414;1779295;49812;45617;17,4;53,2;4;43;0;400,2;400,1;398,8;198,7;212,9;200,7;1,007;0;0;0;0;0;0;0;0;0;0
04.03.2016, 00:20;4,7;10;178,7;202,3;33971414;1779322;49812;45618;16,5;52,1;4;43;0;399,4;399,8;398;143,7;160,7;141,2;1,007;0;0;0;0;0;0;0;0;0;0
04.03.2016, 00:30;5;10;218,2;204,2;33971414;1779360;49812;45618;15,1;52;4;43;0;399,7;399,9;398,7;173,1;192,1;173;1,017;0;0;0;0;0;0;0;0;0;0
04.03.2016, 00:40;5,1;10;256,9;197,7;33971414;1779400;49812;45618;15,1;52,7;4;43;0;400,4;400,7;399,2;204,7;223,6;203,4;1,017;0;0;0;0;0;0;0;0;0;0
04.03.2016, 00:50;5,3;10;246,9;198,1;33971414;1779440;49812;45618;16;52,2;4;43;0;400,1;401;399,1;199,2;218,3;197,6;1,004;0;0;0;0;0;0;0;0;0;0
04.03.2016, 01:00;5,1;10;231,8;188,2;33971414;1779479;49812;45618;16;52,1;4;43;0;400,5;400,5;399,8;185,5;204,8;184,9;1,008;0;0;0;0;0;0;0;0;0;0
04.03.2016, 01:10;4,9;10;253;187,4;33971414;1779524;49812;45618;16;52,7;3,2;43;0;401;401;400,1;200,1;219,1;199;1,022;0;0;0;0;0;0;0;0;0;0
04.03.2016, 01:20;4,9;10;218,7;184,8;33971414;1779557;49812;45619;15,8;52,3;3;43;0;401,2;401,2;400;174,7;194,3;174,9;1,004;0;0;0;0;0;0;0;0;0;0
04.03.2016, 01:30;4,8;10;205,5;181,6;33971414;1779593;49812;45619;15;52;3;42;0;401,2;401,4;400,2;163,2;183;164;1,005;0;0;0;0;0;0;0;0;0;0
04.03.2016, 01:40;5,3;10;257,5;182,5;33971414;1779639;49812;45619;15;52,4;3;42,1;0;401,4;401,4;400,2;202,5;221,5;201,7;1,027;0;0;0;0;0;0;0;0;0;0
04.03.2016, 01:50;5,4;10;274,7;183;33971414;1779684;49812;45619;15,3;52,9;3;42,9;0;401,4;401,7;400,1;220,1;239;218,9;1,011;0;0;0;0;0;0;0;0;0;0
04.03.2016, 02:00;5,1;10;279;187,1;33971414;1779726;49812;45619;15,9;53;3;43;0;401,7;401,9;400,7;224,8;243,7;222,9;1,005;0;0;0;0;0;0;0;0;0;0
04.03.2016, 02:10;5,8;10;346,6;188,8;33971415;1779785;49812;45619;17,2;53,7;3,1;43;0;401,5;401,7;400,4;275;271,5;263,4;0;0;0;0;0;0;0;0;0;0;0
04.03.2016, 02:20;6,1;16;343,9;188,8;33971461;1779785;49813;45619;19,4;55,6;4;43,3;0;401,3;401,3;400;289,1;293,9;288,4;0,983;0;0;0;0;0;0;0;0;0;0
04.03.2016, 02:30;5,7;16;262,5;188,9;33971508;1779785;49813;45619;19;57;4;44,2;0;400,8;401;399,7;223,4;228,3;223,3;0,968;0;0;0;0;0;0;0;0;0;0
04.03.2016, 02:40;5,4;16;182;185,3;33971541;1779785;49813;45619;19;56,2;4;45;0;400,7;400,8;399,7;158,1;162,8;158,5;0,945;0;0;0;0;0;0;0;0;0;0
04.03.2016, 02:50;5,5;16;200,3;184,5;33971575;1779785;49813;45619;19;56,3;4;45;0;401;400,8;399,4;174,3;179;174;0,947;0;0;0;0;0;0;0;0;0;0
04.03.2016, 03:00;5,3;16;225,2;183,3;33971608;1779785;49813;45619;19;56,9;4;45;0;402,3;402,3;400,2;192,6;198,3;193,3;0,957;0;0;0;0;0;0;0;0;0;0
04.03.2016, 03:10;5,3;16;218,2;180,3;33971643;1779785;49813;45619;19;57;4;45,5;0;402,4;402,2;400,5;186,5;193,7;187,9;0,954;0;0;0;0;0;0;0;0;0;0
04.03.2016, 03:20;5,1;13,7;189,8;179,3;33971681;1779785;49814;45619;19;57,5;4;46;78;402;402;400,4;168,3;172,1;167,6;0,801;0;0;0;0;0;0;0;0;0;0
04.03.2016, 03:30;5,9;10,4;121,3;177,1;33971700;1779785;49814;45619;18,4;53,6;4;45,4;0;400,8;400,4;399,4;143,4;146,5;142,8;0,501;0;0;0;0;0;0;0;0;0;0
04.03.2016, 03:40;5,4;15,7;206,1;176,6;33971734;1779785;49814;45619;18;56,6;4;45,5;0;401,3;401;399,7;183,5;188,1;184,2;0,909;0;0;0;0;0;0;0;0;0;0
04.03.2016, 03:50;5,5;16;183;173,6;33971768;1779785;49814;45619;18,4;57,1;3,1;46;0;401,2;401,2;399,8;160,4;164,6;161,3;0,939;0;0;0;0;0;0;0;0;0;0
04.03.2016, 04:00;5,4;16;177,9;173,5;33971797;1779785;49814;45619;18,1;57,1;3;46;0;401,1;401,1;399,9;158,6;161,7;158,8;0,929;0;0;0;0;0;0;0;0;0;0
04.03.2016, 04:10;5,4;16;221,1;173,5;33971831;1779785;49814;45619;18,6;58;3;46;0;400,7;400,7;399,6;190,6;193,2;190;0,958;0;0;0;0;0;0;0;0;0;0
04.03.2016, 04:20;5,1;16;153,1;172,9;33971860;1779785;49814;45619;18,1;57,1;3;46;0;400,8;400,8;399;132;136;132,1;0,954;0;0;0;0;0;0;0;0;0;0
04.03.2016, 04:30;5,1;16;124,2;170,9;33971878;1779785;49815;45619;18;56,8;3;46;0;400;400,3;399;112;115,3;111,6;0,902;0;0;0;0;0;0;0;0;0;0
04.03.2016, 04:40;4,6;12,5;104,4;170,3;33971884;1779794;49815;45620;17,5;55,1;3;46;0;400,1;400,4;399,1;96,7;105,7;103;0,845;0;0;0;0;0;0;0;0;0;0
04.03.2016, 04:50;4;10;149,5;164,5;33971884;1779817;49815;45620;15,5;54;3;45,1;0;400,8;400,6;399,6;108,7;126,1;121,9;1,054;0;0;0;0;0;0;0;0;0;0
04.03.2016, 05:00;4,9;10;186,5;163,5;33971884;1779849;49815;45620;14,4;54;3;45;0;400,1;400,2;399,1;134,4;152,9;146,8;1,086;0;0;0;0;0;0;0;0;0;0
04.03.2016, 05:10;4,9;10;224,5;163,1;33971884;1779886;49815;45620;14;54;3;45;0;400,5;400;399,1;174,9;193,2;185,8;1,016;0;0;0;0;0;0;0;0;0;0
04.03.2016, 05:20;4,9;10;197,9;160,9;33971884;1779892;49815;45620;14;54;3;45;0;400;401;399;153;171;165;1,012;1198;21;0;0;0;0;0;0;0;0
04.03.2016, 05:30;4,9;10;197,9;160,9;33971884;1779892;49815;45620;14;54;3;45;0;400;401;399;153;171;165;1,012;1198;21;0;0;0;0;0;0;0;0
04.03.2016, 05:40;4,9;10;197,9;160,9;33971884;1779892;49815;45620;14;54;3;45;0;400;401;399;153;171;165;1,012;1198;21;0;0;0;0;0;0;0;0
04.03.2016, 05:50;4,9;10;197,9;160,9;33971884;1779892;49815;45620;14;54;3;45;0;400;401;399;153;171;165;1,012;1198;21;0;0;0;0;0;0;0;0
04.03.2016, 06:00;4,9;10;197,9;160,9;33971884;1779892;49815;45620;14;54;3;45;0;400;401;399;153;171;165;1,012;1198;21;0;0;0;0;0;0;0;0
04.03.2016, 06:10;4,9;10;197,9;160,9;33971884;1779892;49815;45620;14;54;3;45;0;400;401;399;153;171;165;1,012;1198;21;0;0;0;0;0;0;0;0
04.03.2016, 06:20;4,9;10;197,9;160,9;33971884;1779892;49815;45620;14;54;3;45;0;400;401;399;153;171;165;1,012;1198;21;0;0;0;0;0;0;0;0
04.03.2016, 06:30;4,9;10;250,7;144,9;33971884;1780169;49815;45621;14;53,5;3;43,4;0;398,1;398,3;396,6;204,4;219,2;213,7;0,99;0;0;0;0;0;0;0;0;0;0
04.03.2016, 06:40;6,2;10;298,1;140,9;33971884;1780223;49815;45622;15,7;54,4;3;43;0;397,5;397,5;396;246,2;260;250,9;0,992;0;0;0;0;0;0;0;0;0;0
04.03.2016, 06:50;5,3;10;283,1;143,5;33971884;1780266;49815;45622;16,8;54;3;43;0;397,7;397,5;396;238;253;242,2;0,973;0;0;0;0;0;0;0;0;0;0
04.03.2016, 07:00;5,9;10;312;143,9;33971884;1780318;49815;45622;17,1;54;3;43;0;396,8;397,2;395,8;244,1;258,8;247,4;1,049;0;0;0;0;0;0;0;0;0;0
04.03.2016, 07:10;5,7;10;293,4;142,1;33971884;1780361;49815;45622;17,9;54;3;43;0;396,9;397;395,6;248,5;262,7;251,2;0,972;0;0;0;0;0;0;0;0;0;0
04.03.2016, 07:20;4,5;10;205,4;140,7;33971884;1780400;49815;45622;17,5;53,1;3;43;0;397,4;397,4;396,2;165,5;180,6;171,9;0,999;0;0;0;0;0;0;0;0;0;0
04.03.2016, 07:30;4,9;10;194,9;137,1;33971884;1780431;49815;45622;16;52,8;3;43;0;397,3;397,3;396,1;160,7;174,2;165,4;0,987;0;0;0;0;0;0;0;0;0;0
04.03.2016, 07:40;4,3;10;176,5;135,2;33971884;1780465;49815;45623;14,7;52;3;43;0;396,7;397;395,7;147,8;162;153,1;0,967;0;0;0;0;0;0;0;0;0;0
04.03.2016, 07:50;4,5;10;178;135,2;33971884;1780493;49815;45623;14;52;3;42,5;0;396,1;396,1;394,8;148,3;162,3;153,1;0,969;0;0;0;0;0;0;0;0;0;0
04.03.2016, 08:00;4,6;10;170,5;133,9;33971884;1780525;49815;45623;13,2;52;3;42;0;396;395,8;395;148,6;162,1;152,8;0,927;0;0;0;0;0;0;0;0;0;0
04.03.2016, 08:10;4,9;10;219,1;127,7;33971884;1780557;49815;45623;13;52;3;42;0;395,8;395,8;394,6;190,3;203,8;193,4;0,945;0;0;0;0;0;0;0;0;0;0
04.03.2016, 08:20;5,5;10;206,7;118,7;33971884;1780596;49815;45623;13;52;3;42;0;395,8;395,8;394,4;170;183,4;174,2;0,993;0;0;0;0;0;0;0;0;0;0
04.03.2016, 08:30;5,5;10;245,9;117,6;33971884;1780631;49815;45623;13,3;52;3;42;0;395,8;395,6;394,7;197,7;211,8;200,6;1,019;0;0;0;0;0;0;0;0;0;0
04.03.2016, 08:40;5,2;10;238;114,2;33971884;1780673;49815;45624;14;52;3;42;0;396,8;396,7;395,5;195,2;209,1;197,9;0,996;0;0;0;0;0;0;0;0;0;0
04.03.2016, 08:50;5,5;10;247,7;116,7;33971884;1780714;49815;45624;14;52,4;3;42;0;396,9;396,9;395,6;202,3;216,4;204,5;1,002;0;0;0;0;0;0;0;0;0;0
04.03.2016, 09:00;5,7;10;259,2;117;33971884;1780762;49815;45624;14,8;53;3;42;0;397,2;397,4;396,2;215,2;229,8;217,8;0,984;0;0;0;0;0;0;0;0;0;0
04.03.2016, 09:10;5,7;10;282;117;33971884;1780808;49815;45624;15,5;53,7;3;42;0;397,7;397,9;396,2;234,8;250,4;237,9;0,981;0;0;0;0;0;0;0;0;0;0
04.03.2016, 09:20;6,4;13;245,4;117;33971910;1780837;49815;45624;17,1;54,5;3;42,1;0;397,2;396,9;395,5;201,7;206,2;204,1;0,872;0;0;0;0;0;0;0;0;0;0
04.03.2016, 09:30;6,2;15,7;363,7;118,1;33971960;1780837;49815;45624;17,2;56,6;3;43,2;0;396,6;396,3;395,1;304,4;310;302,6;0,984;0;0;0;0;0;0;0;0;0;0
04.03.2016, 09:40;6,3;16;337,1;119,7;33972021;1780837;49815;45624;17;58,4;3;44,2;0;396;396;394,8;297,7;302,7;294,7;0,995;0;0;0;0;0;0;0;0;0;0
04.03.2016, 09:50;5,9;16;347,3;119,7;33972086;1780837;49815;45624;17;59;3;44,9;0;395,8;395,8;394,8;287,7;292,8;284,8;1,013;0;0;0;0;0;0;0;0;0;0
04.03.2016, 10:00;6;16;369,2;119,7;33972131;1780837;49815;45624;17,8;59,5;3;45;0;395,7;395,7;394,2;311,8;316,8;308,5;1,006;0;0;0;0;0;0;0;0;0;0
04.03.2016, 10:10;6;16;320,3;119,7;33972191;1780837;49816;45624;18;60,2;3,8;46;0;395,8;395,5;394,5;279,6;285,3;277,6;0,952;0;0;0;0;0;0;0;0;0;0
